%%z	rayleigh_scattering	aerosol_scattering	ozone_absorption	aerosol_absorption	extinction	rayleigh_density	ozone_density_1	ozone_density_2	ozone_density_3	ozone_density_4	ozone_density_5	ozone_density_6	ozone_density_7	ozone_density_8	ozone_density_9	ozone_density_10	ozone_density_11	ozone_density_12	aerosol_density
18.1348	0.00163715	7.28236e-05	0.00909726	9.10515e-05	0.0108983	2.45967e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.153e+11
18.1445	0.00163477	7.24689e-05	0.00909726	9.0608e-05	0.0108951	2.45609e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.14251e+11
18.1543	0.0016324	7.21159e-05	0.00909726	9.01667e-05	0.0108919	2.45252e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.13208e+11
18.1641	0.00163002	7.17646e-05	0.00909726	8.97275e-05	0.0108888	2.44894e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.12169e+11
18.1738	0.00162764	7.14151e-05	0.00909726	8.92904e-05	0.0108856	2.44537e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.11136e+11
18.1836	0.00162526	7.10672e-05	0.00909726	8.88555e-05	0.0108824	2.44179e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.10107e+11
18.1934	0.00162288	7.07211e-05	0.00909726	8.84227e-05	0.0108793	2.43822e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.09084e+11
18.2031	0.0016205	7.03766e-05	0.00909726	8.7992e-05	0.0108761	2.43465e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.08065e+11
18.2129	0.00161812	7.00338e-05	0.00909726	8.75634e-05	0.010873	2.43107e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.07052e+11
18.2227	0.00161574	6.96927e-05	0.00909726	8.71369e-05	0.0108698	2.4275e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.06043e+11
18.2324	0.00161336	6.93532e-05	0.00909726	8.67124e-05	0.0108667	2.42392e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.0504e+11
18.2422	0.00161098	6.90154e-05	0.00909726	8.62901e-05	0.0108635	2.42035e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.04041e+11
18.252	0.0016086	6.86792e-05	0.00909726	8.58697e-05	0.0108604	2.41677e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.03047e+11
18.2617	0.00160623	6.83447e-05	0.00909726	8.54515e-05	0.0108573	2.4132e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.02058e+11
18.2715	0.00160385	6.80118e-05	0.00909726	8.50353e-05	0.0108542	2.40962e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.01074e+11
18.2812	0.00160147	6.76805e-05	0.00909726	8.4621e-05	0.010851	2.40605e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	2.00095e+11
18.291	0.00159909	6.73508e-05	0.00909726	8.42089e-05	0.0108479	2.40248e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.9912e+11
18.3008	0.00159671	6.70228e-05	0.00909726	8.37987e-05	0.0108448	2.3989e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.9815e+11
18.3105	0.00159433	6.66963e-05	0.00909726	8.33905e-05	0.0108417	2.39533e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.97185e+11
18.3203	0.00159195	6.63714e-05	0.00909726	8.29843e-05	0.0108386	2.39175e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.96224e+11
18.3301	0.00158957	6.60481e-05	0.00909726	8.25801e-05	0.0108355	2.38818e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.95269e+11
18.3398	0.00158719	6.57264e-05	0.00909726	8.21779e-05	0.0108324	2.3846e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.94317e+11
18.3496	0.00158481	6.54063e-05	0.00909726	8.17776e-05	0.0108293	2.38103e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.93371e+11
18.3594	0.00158243	6.50877e-05	0.00909726	8.13793e-05	0.0108262	2.37746e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.92429e+11
18.3691	0.00158006	6.47707e-05	0.00909726	8.09829e-05	0.0108231	2.37388e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.91492e+11
18.3789	0.00157768	6.44552e-05	0.00909726	8.05884e-05	0.01082	2.37031e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.90559e+11
18.3887	0.0015753	6.41412e-05	0.00909726	8.01959e-05	0.0108169	2.36673e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.89631e+11
18.3984	0.00157292	6.38288e-05	0.00909726	7.98053e-05	0.0108138	2.36316e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.88707e+11
18.4082	0.00157054	6.35179e-05	0.00909726	7.94165e-05	0.0108107	2.35958e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.87788e+11
18.418	0.00156816	6.32085e-05	0.00909726	7.90297e-05	0.0108077	2.35601e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.86873e+11
18.4277	0.00156578	6.29006e-05	0.00909726	7.86448e-05	0.0108046	2.35243e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.85963e+11
18.4375	0.0015634	6.25942e-05	0.00909726	7.82617e-05	0.0108015	2.34886e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.85057e+11
18.4473	0.00156102	6.22893e-05	0.00909726	7.78805e-05	0.0107985	2.34529e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.84156e+11
18.457	0.00155864	6.19859e-05	0.00909726	7.75011e-05	0.0107954	2.34171e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.83259e+11
18.4668	0.00155626	6.1684e-05	0.00909726	7.71236e-05	0.0107923	2.33814e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.82366e+11
18.4766	0.00155388	6.13835e-05	0.00909726	7.6748e-05	0.0107893	2.33456e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.81478e+11
18.4863	0.00155151	6.10846e-05	0.00909726	7.63741e-05	0.0107862	2.33099e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.80594e+11
18.4961	0.00154913	6.0787e-05	0.00909726	7.60021e-05	0.0107832	2.32741e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.79714e+11
18.5059	0.00154675	6.04909e-05	0.00909726	7.56319e-05	0.0107801	2.32384e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.78839e+11
18.5156	0.00154437	6.01963e-05	0.00909726	7.52635e-05	0.0107771	2.32026e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.77968e+11
18.5254	0.00154199	5.99031e-05	0.00909726	7.48969e-05	0.010774	2.31669e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.77101e+11
18.5352	0.00153961	5.96113e-05	0.00909726	7.45321e-05	0.010771	2.31312e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.76238e+11
18.5449	0.00153723	5.93209e-05	0.00909726	7.41691e-05	0.010768	2.30954e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.7538e+11
18.5547	0.00153485	5.9032e-05	0.00909726	7.38078e-05	0.0107649	2.30597e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.74526e+11
18.5645	0.00153247	5.87444e-05	0.00909726	7.34483e-05	0.0107619	2.30239e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.73675e+11
18.5742	0.00153009	5.84583e-05	0.00909726	7.30905e-05	0.0107589	2.29882e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.72829e+11
18.584	0.00152771	5.81736e-05	0.00909726	7.27345e-05	0.0107559	2.29524e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.71988e+11
18.5938	0.00152534	5.78902e-05	0.00909726	7.23802e-05	0.0107529	2.29167e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.7115e+11
18.6035	0.00152296	5.76082e-05	0.00909726	7.20277e-05	0.0107499	2.28809e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.70316e+11
18.6133	0.00152058	5.73276e-05	0.00909726	7.16768e-05	0.0107468	2.28452e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.69487e+11
18.623	0.0015182	5.70484e-05	0.00909726	7.13277e-05	0.0107438	2.28095e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.68661e+11
18.6328	0.00151582	5.67705e-05	0.00909726	7.09803e-05	0.0107408	2.27737e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.6784e+11
18.6426	0.00151344	5.6494e-05	0.00909726	7.06345e-05	0.0107378	2.2738e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.67022e+11
18.6523	0.00151106	5.62188e-05	0.00909726	7.02905e-05	0.0107348	2.27022e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.66209e+11
18.6621	0.00150868	5.5945e-05	0.00909726	6.99481e-05	0.0107318	2.26665e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.65399e+11
18.6719	0.0015063	5.56725e-05	0.00909726	6.96074e-05	0.0107288	2.26307e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.64593e+11
18.6816	0.00150392	5.54013e-05	0.00909726	6.92683e-05	0.0107259	2.2595e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.63792e+11
18.6914	0.00150154	5.51314e-05	0.00909726	6.89309e-05	0.0107229	2.25593e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.62994e+11
18.7012	0.00149916	5.48629e-05	0.00909726	6.85952e-05	0.0107199	2.25235e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.622e+11
18.7109	0.00149679	5.45957e-05	0.00909726	6.8261e-05	0.0107169	2.24878e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.6141e+11
18.7207	0.00149441	5.43297e-05	0.00909726	6.79286e-05	0.0107139	2.2452e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.60624e+11
18.7305	0.00149203	5.40651e-05	0.00909726	6.75977e-05	0.0107109	2.24163e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.59841e+11
18.7402	0.00148965	5.38017e-05	0.00909726	6.72684e-05	0.010708	2.23805e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.59063e+11
18.75	0.00148727	5.35397e-05	0.00909726	6.69408e-05	0.010705	2.23448e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.58288e+11
18.7598	0.00148489	5.32789e-05	0.00909726	6.66147e-05	0.010702	2.2309e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.57517e+11
18.7695	0.00148251	5.30194e-05	0.00909726	6.62902e-05	0.0106991	2.22733e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.5675e+11
18.7793	0.00148013	5.27611e-05	0.00909726	6.59673e-05	0.0106961	2.22376e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.55986e+11
18.7891	0.00147775	5.25041e-05	0.00909726	6.5646e-05	0.0106932	2.22018e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.55226e+11
18.7988	0.00147537	5.22484e-05	0.00909726	6.53263e-05	0.0106902	2.21661e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.5447e+11
18.8086	0.00147299	5.19939e-05	0.00909726	6.50081e-05	0.0106873	2.21303e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.53718e+11
18.8184	0.00147062	5.17406e-05	0.00909726	6.46914e-05	0.0106843	2.20946e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.52969e+11
18.8281	0.00146824	5.14886e-05	0.00909726	6.43763e-05	0.0106814	2.20588e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.52224e+11
18.8379	0.00146586	5.12378e-05	0.00909726	6.40627e-05	0.0106784	2.20231e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.51482e+11
18.8477	0.00146348	5.09882e-05	0.00909726	6.37507e-05	0.0106755	2.19873e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.50745e+11
18.8574	0.0014611	5.07399e-05	0.00909726	6.34402e-05	0.0106725	2.19516e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.5001e+11
18.8672	0.00145872	5.04927e-05	0.00909726	6.31312e-05	0.0106696	2.19159e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.4928e+11
18.877	0.00145634	5.02468e-05	0.00909726	6.28236e-05	0.0106667	2.18801e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.48552e+11
18.8867	0.00145396	5.0002e-05	0.00909726	6.25176e-05	0.0106637	2.18444e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.47829e+11
18.8965	0.00145158	4.97585e-05	0.00909726	6.22131e-05	0.0106608	2.18086e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.47109e+11
18.9062	0.0014492	4.95161e-05	0.00909726	6.19101e-05	0.0106579	2.17729e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.46392e+11
18.916	0.00144682	4.92749e-05	0.00909726	6.16085e-05	0.010655	2.17371e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.45679e+11
18.9258	0.00144444	4.90349e-05	0.00909726	6.13084e-05	0.010652	2.17014e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.4497e+11
18.9355	0.00144207	4.87961e-05	0.00909726	6.10098e-05	0.0106491	2.16656e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.44263e+11
18.9453	0.00143969	4.85584e-05	0.00909726	6.07126e-05	0.0106462	2.16299e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.43561e+11
18.9551	0.00143731	4.83219e-05	0.00909726	6.04169e-05	0.0106433	2.15942e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.42862e+11
18.9648	0.00143493	4.80865e-05	0.00909726	6.01226e-05	0.0106404	2.15584e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.42166e+11
18.9746	0.00143255	4.78523e-05	0.00909726	5.98298e-05	0.0106375	2.15227e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.41473e+11
18.9844	0.00143017	4.76192e-05	0.00909726	5.95383e-05	0.0106346	2.14869e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.40784e+11
18.9941	0.00142779	4.73872e-05	0.00909726	5.92483e-05	0.0106317	2.14512e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.40098e+11
19.0039	0.00142555	4.71564e-05	0.00909726	5.89597e-05	0.0106289	2.14175e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.39416e+11
19.0137	0.00142352	4.69267e-05	0.00909726	5.86726e-05	0.0106264	2.1387e+33	5.42906e+28	5.78891e+28	5.96102e+28	6.00795e+28	5.82021e+28	5.50729e+28	5.21002e+28	4.95969e+28	4.66242e+28	4.45903e+28	4.53726e+28	4.9284e+28	1.38737e+11
