%%wl	rayleigh_cross_section_scattering	ozone_cross_section_absorption	aerosol_cross_section_scattering	aerosol_cross_section_absorption
447.1	1.056e-36	1.75759e-32	3.41519e-16	4.17182e-16
447.2	1.055e-36	1.76142e-32	3.41504e-16	4.1718e-16
447.3	1.054e-36	1.76524e-32	3.4149e-16	4.17178e-16
447.4	1.053e-36	1.76907e-32	3.41475e-16	4.17176e-16
447.5	1.052e-36	1.7729e-32	3.41461e-16	4.17174e-16
447.6	1.051e-36	1.77673e-32	3.41446e-16	4.17172e-16
447.7	1.05e-36	1.78056e-32	3.41431e-16	4.1717e-16
447.8	1.049e-36	1.78438e-32	3.41417e-16	4.17165e-16
447.9	1.048e-36	1.78821e-32	3.41403e-16	4.17159e-16
448	1.047e-36	1.79204e-32	3.41388e-16	4.17153e-16
448.1	1.046e-36	1.79587e-32	3.41374e-16	4.17148e-16
448.2	1.045e-36	1.7997e-32	3.41359e-16	4.17142e-16
448.3	1.044e-36	1.80352e-32	3.41345e-16	4.17136e-16
448.4	1.043e-36	1.80735e-32	3.4133e-16	4.1713e-16
448.5	1.042e-36	1.81118e-32	3.41316e-16	4.17124e-16
448.6	1.041e-36	1.81501e-32	3.41302e-16	4.17119e-16
448.7	1.04e-36	1.81884e-32	3.41287e-16	4.17113e-16
448.8	1.039e-36	1.82266e-32	3.41272e-16	4.17106e-16
448.9	1.038e-36	1.82649e-32	3.41255e-16	4.17097e-16
449	1.037e-36	1.83032e-32	3.41239e-16	4.17088e-16
449.1	1.036e-36	1.83415e-32	3.41222e-16	4.17079e-16
449.2	1.035e-36	1.83798e-32	3.41206e-16	4.17071e-16
449.3	1.034e-36	1.8418e-32	3.41189e-16	4.17062e-16
449.4	1.033e-36	1.84563e-32	3.41173e-16	4.17053e-16
449.5	1.032e-36	1.84946e-32	3.41156e-16	4.17044e-16
449.6	1.031e-36	1.85329e-32	3.4114e-16	4.17036e-16
449.7	1.03e-36	1.85712e-32	3.41123e-16	4.17027e-16
449.8	1.029e-36	1.86094e-32	3.41109e-16	4.17017e-16
449.9	1.028e-36	1.86477e-32	3.41102e-16	4.17002e-16
450	1.027e-36	1.8686e-32	3.41095e-16	4.16986e-16
450.1	1.02611e-36	1.87243e-32	3.41088e-16	4.16971e-16
450.2	1.02522e-36	1.87626e-32	3.41082e-16	4.16955e-16
450.3	1.02432e-36	1.88008e-32	3.41075e-16	4.1694e-16
450.4	1.02343e-36	1.88391e-32	3.41068e-16	4.16925e-16
450.5	1.02254e-36	1.88774e-32	3.41062e-16	4.16909e-16
450.6	1.02165e-36	1.89157e-32	3.41055e-16	4.16894e-16
450.7	1.02076e-36	1.8954e-32	3.41048e-16	4.16878e-16
450.8	1.01986e-36	1.89922e-32	3.41041e-16	4.16863e-16
450.9	1.01897e-36	1.90305e-32	3.41037e-16	4.16851e-16
451	1.01808e-36	1.90688e-32	3.41033e-16	4.16839e-16
451.1	1.01719e-36	1.91071e-32	3.41029e-16	4.16828e-16
451.2	1.0163e-36	1.91454e-32	3.41025e-16	4.16816e-16
451.3	1.0154e-36	1.91836e-32	3.41022e-16	4.16805e-16
451.4	1.01451e-36	1.92219e-32	3.41018e-16	4.16793e-16
451.5	1.01362e-36	1.92602e-32	3.41014e-16	4.16782e-16
451.6	1.01273e-36	1.92985e-32	3.4101e-16	4.1677e-16
451.7	1.01184e-36	1.93368e-32	3.41006e-16	4.16758e-16
451.8	1.01094e-36	1.9375e-32	3.41002e-16	4.16747e-16
451.9	1.01005e-36	1.94133e-32	3.40999e-16	4.16738e-16
452	1.00916e-36	1.94516e-32	3.40996e-16	4.16735e-16
452.1	1.00827e-36	1.94899e-32	3.40993e-16	4.16731e-16
452.2	1.00738e-36	1.95282e-32	3.4099e-16	4.16727e-16
452.3	1.00648e-36	1.95664e-32	3.40987e-16	4.16723e-16
452.4	1.00559e-36	1.96047e-32	3.40984e-16	4.16719e-16
452.5	1.0047e-36	1.9643e-32	3.40982e-16	4.16715e-16
452.6	1.00381e-36	1.96813e-32	3.40979e-16	4.16712e-16
452.7	1.00292e-36	1.97196e-32	3.40976e-16	4.16708e-16
452.8	1.00202e-36	1.97578e-32	3.40973e-16	4.16704e-16
452.9	1.00113e-36	1.97961e-32	3.4097e-16	4.167e-16
453	1.00024e-36	1.98344e-32	3.40966e-16	4.16708e-16
453.1	9.99348e-37	1.98727e-32	3.40962e-16	4.16715e-16
453.2	9.98456e-37	1.9911e-32	3.40958e-16	4.16723e-16
453.3	9.97564e-37	1.99492e-32	3.40955e-16	4.16731e-16
453.4	9.96672e-37	1.99875e-32	3.40951e-16	4.16738e-16
453.5	9.9578e-37	2.00258e-32	3.40947e-16	4.16746e-16
453.6	9.94888e-37	2.00641e-32	3.40943e-16	4.16754e-16
453.7	9.93996e-37	2.01024e-32	3.40939e-16	4.16762e-16
453.8	9.93104e-37	2.01406e-32	3.40935e-16	4.16769e-16
453.9	9.92212e-37	2.01789e-32	3.40932e-16	4.16777e-16
454	9.9132e-37	2.02172e-32	3.40928e-16	4.16791e-16
454.1	9.90428e-37	2.02555e-32	3.40924e-16	4.16809e-16
454.2	9.89536e-37	2.02938e-32	3.4092e-16	4.16827e-16
454.3	9.88644e-37	2.0332e-32	3.40916e-16	4.16845e-16
454.4	9.87752e-37	2.03703e-32	3.40912e-16	4.16863e-16
454.5	9.8686e-37	2.04086e-32	3.40909e-16	4.16881e-16
454.6	9.85968e-37	2.04469e-32	3.40905e-16	4.16899e-16
454.7	9.85076e-37	2.04852e-32	3.40901e-16	4.16918e-16
454.8	9.84184e-37	2.05234e-32	3.40897e-16	4.16936e-16
454.9	9.83292e-37	2.05617e-32	3.40893e-16	4.16954e-16
455	9.824e-37	2.06e-32	3.4089e-16	4.16973e-16
455.1	9.81508e-37	2.09266e-32	3.40886e-16	4.16999e-16
455.2	9.80616e-37	2.12532e-32	3.40882e-16	4.17026e-16
455.3	9.79724e-37	2.15797e-32	3.40878e-16	4.17053e-16
455.4	9.78832e-37	2.19063e-32	3.40874e-16	4.17079e-16
455.5	9.7794e-37	2.2233e-32	3.40871e-16	4.17106e-16
455.6	9.77048e-37	2.25596e-32	3.40867e-16	4.17133e-16
455.7	9.76156e-37	2.28862e-32	3.40863e-16	4.17159e-16
455.8	9.75264e-37	2.32127e-32	3.40859e-16	4.17186e-16
455.9	9.74372e-37	2.35393e-32	3.40855e-16	4.17213e-16
456	9.7348e-37	2.38659e-32	3.40852e-16	4.17239e-16
456.1	9.72588e-37	2.41925e-32	3.40848e-16	4.17271e-16
456.2	9.71696e-37	2.45191e-32	3.40844e-16	4.17306e-16
456.3	9.70804e-37	2.48456e-32	3.4084e-16	4.17342e-16
456.4	9.69912e-37	2.51723e-32	3.40836e-16	4.17377e-16
456.5	9.6902e-37	2.54989e-32	3.40832e-16	4.17412e-16
456.6	9.68128e-37	2.58255e-32	3.40829e-16	4.17447e-16
456.7	9.67236e-37	2.61521e-32	3.40825e-16	4.17483e-16
456.8	9.66344e-37	2.64786e-32	3.40821e-16	4.17518e-16
456.9	9.65452e-37	2.68052e-32	3.40817e-16	4.17553e-16
457	9.6456e-37	2.71318e-32	3.40813e-16	4.17588e-16
457.1	9.63668e-37	2.74584e-32	3.4081e-16	4.17624e-16
457.2	9.62776e-37	2.7785e-32	3.40805e-16	4.17662e-16
457.3	9.61884e-37	2.81116e-32	3.408e-16	4.177e-16
457.4	9.60992e-37	2.84382e-32	3.40795e-16	4.17738e-16
457.5	9.601e-37	2.87648e-32	3.4079e-16	4.17776e-16
457.6	9.59208e-37	2.90914e-32	3.40786e-16	4.17814e-16
457.7	9.58316e-37	2.9418e-32	3.40781e-16	4.17852e-16
457.8	9.57424e-37	2.97445e-32	3.40776e-16	4.1789e-16
457.9	9.56532e-37	3.00711e-32	3.40771e-16	4.17929e-16
458	9.5564e-37	3.03977e-32	3.40767e-16	4.17967e-16
458.1	9.54748e-37	3.07243e-32	3.40762e-16	4.18005e-16
458.2	9.53856e-37	3.10509e-32	3.40758e-16	4.18043e-16
458.3	9.52964e-37	3.13775e-32	3.40754e-16	4.1808e-16
458.4	9.52072e-37	3.17041e-32	3.4075e-16	4.18118e-16
458.5	9.5118e-37	3.20307e-32	3.40746e-16	4.18156e-16
458.6	9.50288e-37	3.23573e-32	3.40743e-16	4.18194e-16
458.7	9.49396e-37	3.26839e-32	3.40739e-16	4.18231e-16
458.8	9.48504e-37	3.30104e-32	3.40735e-16	4.18269e-16
458.9	9.47612e-37	3.3337e-32	3.40731e-16	4.18307e-16
459	9.4672e-37	3.36636e-32	3.40728e-16	4.18345e-16
459.1	9.45828e-37	3.39902e-32	3.40724e-16	4.18382e-16
459.2	9.44936e-37	3.43169e-32	3.4072e-16	4.1842e-16
459.3	9.44044e-37	3.46434e-32	3.40716e-16	4.18453e-16
459.4	9.43152e-37	3.497e-32	3.40712e-16	4.18486e-16
459.5	9.4226e-37	3.52966e-32	3.40709e-16	4.18519e-16
459.6	9.41368e-37	3.56232e-32	3.40705e-16	4.18552e-16
459.7	9.40476e-37	3.59498e-32	3.40701e-16	4.18585e-16
459.8	9.39584e-37	3.62763e-32	3.40697e-16	4.18618e-16
459.9	9.38692e-37	3.66029e-32	3.40694e-16	4.18651e-16
460	9.378e-37	3.69295e-32	3.4069e-16	4.18684e-16
460.1	9.37005e-37	3.72562e-32	3.40686e-16	4.18717e-16
460.2	9.3621e-37	3.75828e-32	3.40682e-16	4.1875e-16
460.3	9.35415e-37	3.79093e-32	3.40678e-16	4.18781e-16
460.4	9.3462e-37	3.82359e-32	3.40673e-16	4.18807e-16
460.5	9.33825e-37	3.85625e-32	3.40669e-16	4.18833e-16
460.6	9.3303e-37	3.88891e-32	3.40664e-16	4.1886e-16
460.7	9.32235e-37	3.92157e-32	3.40659e-16	4.18886e-16
460.8	9.3144e-37	3.95422e-32	3.40655e-16	4.18913e-16
460.9	9.30645e-37	3.98688e-32	3.4065e-16	4.18939e-16
461	9.2985e-37	4.01955e-32	3.40645e-16	4.18965e-16
461.1	9.29055e-37	4.05221e-32	3.4064e-16	4.18992e-16
461.2	9.2826e-37	4.08487e-32	3.40636e-16	4.19018e-16
461.3	9.27465e-37	4.11752e-32	3.40631e-16	4.19045e-16
461.4	9.2667e-37	4.15018e-32	3.40626e-16	4.19063e-16
461.5	9.25875e-37	4.18284e-32	3.40622e-16	4.19079e-16
461.6	9.2508e-37	4.2155e-32	3.40617e-16	4.19095e-16
461.7	9.24285e-37	4.24816e-32	3.40612e-16	4.19111e-16
461.8	9.2349e-37	4.28081e-32	3.40607e-16	4.19127e-16
461.9	9.22695e-37	4.31348e-32	3.40603e-16	4.19143e-16
462	9.219e-37	4.34614e-32	3.40598e-16	4.19159e-16
462.1	9.21105e-37	4.3788e-32	3.40593e-16	4.19175e-16
462.2	9.2031e-37	4.41146e-32	3.40589e-16	4.19191e-16
462.3	9.19515e-37	4.44411e-32	3.40584e-16	4.19207e-16
462.4	9.1872e-37	4.47677e-32	3.40579e-16	4.19221e-16
462.5	9.17925e-37	4.50943e-32	3.40576e-16	4.19226e-16
462.6	9.1713e-37	4.54209e-32	3.40572e-16	4.1923e-16
462.7	9.16335e-37	4.57475e-32	3.40568e-16	4.19235e-16
462.8	9.1554e-37	4.60741e-32	3.40564e-16	4.1924e-16
462.9	9.14745e-37	4.64007e-32	3.40561e-16	4.19244e-16
463	9.1395e-37	4.67273e-32	3.40557e-16	4.19249e-16
463.1	9.13155e-37	4.70539e-32	3.40553e-16	4.19254e-16
463.2	9.1236e-37	4.73805e-32	3.40549e-16	4.19258e-16
463.3	9.11565e-37	4.7707e-32	3.40546e-16	4.19263e-16
463.4	9.1077e-37	4.80336e-32	3.40542e-16	4.19268e-16
463.5	9.09975e-37	4.83602e-32	3.40538e-16	4.19267e-16
463.6	9.0918e-37	4.86868e-32	3.40533e-16	4.1926e-16
463.7	9.08385e-37	4.90134e-32	3.40528e-16	4.19254e-16
463.8	9.0759e-37	4.934e-32	3.40524e-16	4.19247e-16
463.9	9.06795e-37	4.96666e-32	3.40519e-16	4.19241e-16
464	9.06e-37	4.99932e-32	3.40514e-16	4.19234e-16
464.1	9.05205e-37	5.03198e-32	3.4051e-16	4.19227e-16
464.2	9.0441e-37	5.06464e-32	3.40505e-16	4.19221e-16
464.3	9.03615e-37	5.09729e-32	3.405e-16	4.19214e-16
464.4	9.0282e-37	5.12995e-32	3.40496e-16	4.19208e-16
464.5	9.02025e-37	5.16261e-32	3.40491e-16	4.19201e-16
464.6	9.0123e-37	5.19527e-32	3.40486e-16	4.19188e-16
464.7	9.00435e-37	5.22794e-32	3.40482e-16	4.19173e-16
464.8	8.9964e-37	5.26059e-32	3.40477e-16	4.19158e-16
464.9	8.98845e-37	5.29325e-32	3.40472e-16	4.19143e-16
465	8.9805e-37	5.32591e-32	3.40468e-16	4.19128e-16
465.1	8.97255e-37	5.35857e-32	3.40463e-16	4.19113e-16
465.2	8.9646e-37	5.39123e-32	3.40458e-16	4.19098e-16
465.3	8.95665e-37	5.42388e-32	3.40454e-16	4.19083e-16
465.4	8.9487e-37	5.45654e-32	3.40449e-16	4.19068e-16
465.5	8.94075e-37	5.4892e-32	3.40444e-16	4.19053e-16
465.6	8.9328e-37	5.52187e-32	3.4044e-16	4.19038e-16
465.7	8.92485e-37	5.55453e-32	3.40435e-16	4.19016e-16
465.8	8.9169e-37	5.58718e-32	3.4043e-16	4.18995e-16
465.9	8.90895e-37	5.61984e-32	3.40426e-16	4.18973e-16
466	8.901e-37	5.6525e-32	3.40421e-16	4.18952e-16
466.1	8.89305e-37	5.68516e-32	3.40416e-16	4.1893e-16
466.2	8.8851e-37	5.71782e-32	3.40412e-16	4.18909e-16
466.3	8.87715e-37	5.75047e-32	3.40407e-16	4.18887e-16
466.4	8.8692e-37	5.78313e-32	3.40402e-16	4.18866e-16
466.5	8.86125e-37	5.8158e-32	3.40398e-16	4.18844e-16
466.6	8.8533e-37	5.84846e-32	3.40393e-16	4.18823e-16
466.7	8.84535e-37	5.88112e-32	3.40388e-16	4.188e-16
466.8	8.8374e-37	5.91377e-32	3.40382e-16	4.18775e-16
466.9	8.82945e-37	5.94643e-32	3.40377e-16	4.1875e-16
467	8.8215e-37	5.97909e-32	3.40371e-16	4.18725e-16
467.1	8.81355e-37	6.01175e-32	3.40366e-16	4.187e-16
467.2	8.8056e-37	6.04441e-32	3.4036e-16	4.18675e-16
467.3	8.79765e-37	6.07706e-32	3.40354e-16	4.1865e-16
467.4	8.7897e-37	6.10973e-32	3.40349e-16	4.18625e-16
467.5	8.78175e-37	6.14239e-32	3.40343e-16	4.186e-16
467.6	8.7738e-37	6.17505e-32	3.40338e-16	4.18575e-16
467.7	8.76585e-37	6.20771e-32	3.40332e-16	4.1855e-16
467.8	8.7579e-37	6.24036e-32	3.40327e-16	4.18527e-16
467.9	8.74995e-37	6.27302e-32	3.40323e-16	4.18504e-16
468	8.742e-37	6.30568e-32	3.40318e-16	4.18482e-16
468.1	8.73405e-37	6.33834e-32	3.40313e-16	4.18459e-16
468.2	8.7261e-37	6.371e-32	3.40309e-16	4.18437e-16
468.3	8.71815e-37	6.40366e-32	3.40304e-16	4.18414e-16
468.4	8.7102e-37	6.43632e-32	3.40299e-16	4.18392e-16
468.5	8.70225e-37	6.46898e-32	3.40294e-16	4.1837e-16
468.6	8.6943e-37	6.50164e-32	3.4029e-16	4.18347e-16
468.7	8.68635e-37	6.5343e-32	3.40285e-16	4.18325e-16
468.8	8.6784e-37	6.56695e-32	3.4028e-16	4.18302e-16
468.9	8.67045e-37	6.59961e-32	3.40276e-16	4.18284e-16
469	8.6625e-37	6.63227e-32	3.40271e-16	4.18267e-16
469.1	8.65455e-37	6.66493e-32	3.40267e-16	4.18249e-16
469.2	8.6466e-37	6.6976e-32	3.40262e-16	4.18231e-16
469.3	8.63865e-37	6.73025e-32	3.40257e-16	4.18214e-16
469.4	8.6307e-37	6.76291e-32	3.40253e-16	4.18196e-16
469.5	8.62275e-37	6.79557e-32	3.40248e-16	4.18179e-16
469.6	8.6148e-37	6.82823e-32	3.40243e-16	4.18161e-16
469.7	8.60685e-37	6.86089e-32	3.40239e-16	4.18143e-16
469.8	8.5989e-37	6.89354e-32	3.40234e-16	4.18126e-16
469.9	8.59095e-37	6.9262e-32	3.40229e-16	4.18109e-16
470	8.583e-37	6.95886e-32	3.40224e-16	4.181e-16
470.1	8.57588e-37	6.99152e-32	3.40218e-16	4.18091e-16
470.2	8.56876e-37	7.02419e-32	3.40213e-16	4.18082e-16
470.3	8.56164e-37	7.05684e-32	3.40207e-16	4.18072e-16
470.4	8.55452e-37	7.0895e-32	3.40202e-16	4.18063e-16
470.5	8.5474e-37	7.12216e-32	3.40196e-16	4.18054e-16
470.6	8.54028e-37	7.15482e-32	3.40191e-16	4.18045e-16
470.7	8.53316e-37	7.18748e-32	3.40185e-16	4.18036e-16
470.8	8.52604e-37	7.22013e-32	3.4018e-16	4.18027e-16
470.9	8.51892e-37	7.25279e-32	3.40174e-16	4.18017e-16
471	8.5118e-37	7.28545e-32	3.40169e-16	4.1801e-16
471.1	8.50468e-37	7.31812e-32	3.40163e-16	4.18012e-16
471.2	8.49756e-37	7.35078e-32	3.40158e-16	4.18014e-16
471.3	8.49044e-37	7.38343e-32	3.40152e-16	4.18016e-16
471.4	8.48332e-37	7.41609e-32	3.40147e-16	4.18018e-16
471.5	8.4762e-37	7.44875e-32	3.40141e-16	4.1802e-16
471.6	8.46908e-37	7.48141e-32	3.40136e-16	4.18021e-16
471.7	8.46196e-37	7.51407e-32	3.4013e-16	4.18023e-16
471.8	8.45484e-37	7.54672e-32	3.40124e-16	4.18025e-16
471.9	8.44772e-37	7.57938e-32	3.40119e-16	4.18027e-16
472	8.4406e-37	7.61205e-32	3.40113e-16	4.18029e-16
472.1	8.43348e-37	7.64471e-32	3.40108e-16	4.18036e-16
472.2	8.42636e-37	7.67737e-32	3.40102e-16	4.18051e-16
472.3	8.41924e-37	7.71002e-32	3.40097e-16	4.18065e-16
472.4	8.41212e-37	7.74268e-32	3.40091e-16	4.1808e-16
472.5	8.405e-37	7.77534e-32	3.40086e-16	4.18095e-16
472.6	8.39788e-37	7.808e-32	3.4008e-16	4.18109e-16
472.7	8.39076e-37	7.84066e-32	3.40075e-16	4.18124e-16
472.8	8.38364e-37	7.87331e-32	3.40069e-16	4.18139e-16
472.9	8.37652e-37	7.90598e-32	3.40064e-16	4.18153e-16
473	8.3694e-37	7.93864e-32	3.40058e-16	4.18168e-16
473.1	8.36228e-37	7.9713e-32	3.40053e-16	4.18183e-16
473.2	8.35516e-37	8.00396e-32	3.40048e-16	4.18203e-16
473.3	8.34804e-37	8.03661e-32	3.40043e-16	4.18229e-16
473.4	8.34092e-37	8.06927e-32	3.40039e-16	4.18254e-16
473.5	8.3338e-37	8.10193e-32	3.40034e-16	4.1828e-16
473.6	8.32668e-37	8.13459e-32	3.40029e-16	4.18306e-16
473.7	8.31956e-37	8.16725e-32	3.40025e-16	4.18331e-16
473.8	8.31244e-37	8.1999e-32	3.4002e-16	4.18357e-16
473.9	8.30532e-37	8.23257e-32	3.40016e-16	4.18383e-16
474	8.2982e-37	8.26523e-32	3.40011e-16	4.18408e-16
474.1	8.29108e-37	8.29789e-32	3.40006e-16	4.18434e-16
474.2	8.28396e-37	8.33055e-32	3.40002e-16	4.1846e-16
474.3	8.27684e-37	8.3632e-32	3.39996e-16	4.18491e-16
474.4	8.26972e-37	8.39586e-32	3.3999e-16	4.18527e-16
474.5	8.2626e-37	8.42852e-32	3.39983e-16	4.18562e-16
474.6	8.25548e-37	8.46118e-32	3.39977e-16	4.18598e-16
474.7	8.24836e-37	8.49385e-32	3.39971e-16	4.18633e-16
474.8	8.24124e-37	8.5265e-32	3.39964e-16	4.18669e-16
474.9	8.23412e-37	8.55916e-32	3.39958e-16	4.18704e-16
475	8.227e-37	8.59182e-32	3.39952e-16	4.18739e-16
475.1	8.21988e-37	8.62448e-32	3.39945e-16	4.18775e-16
475.2	8.21276e-37	8.65714e-32	3.39939e-16	4.1881e-16
475.3	8.20564e-37	8.68979e-32	3.39933e-16	4.18846e-16
475.4	8.19852e-37	8.72245e-32	3.39927e-16	4.18885e-16
475.5	8.1914e-37	8.75511e-32	3.39921e-16	4.18928e-16
475.6	8.18428e-37	8.78778e-32	3.39916e-16	4.1897e-16
475.7	8.17716e-37	8.82044e-32	3.3991e-16	4.19012e-16
475.8	8.17004e-37	8.85309e-32	3.39905e-16	4.19054e-16
475.9	8.16292e-37	8.88575e-32	3.39899e-16	4.19096e-16
476	8.1558e-37	8.91841e-32	3.39894e-16	4.19139e-16
476.1	8.14868e-37	8.95107e-32	3.39888e-16	4.19181e-16
476.2	8.14156e-37	8.98373e-32	3.39883e-16	4.19223e-16
476.3	8.13444e-37	9.01638e-32	3.39877e-16	4.19265e-16
476.4	8.12732e-37	9.04904e-32	3.39872e-16	4.19307e-16
476.5	8.1202e-37	9.0817e-32	3.39866e-16	4.19352e-16
476.6	8.11308e-37	9.11437e-32	3.39861e-16	4.19397e-16
476.7	8.10596e-37	9.14703e-32	3.39855e-16	4.19443e-16
476.8	8.09884e-37	9.17968e-32	3.3985e-16	4.19488e-16
476.9	8.09172e-37	9.21234e-32	3.39844e-16	4.19534e-16
477	8.0846e-37	9.245e-32	3.39839e-16	4.19579e-16
477.1	8.07748e-37	9.27766e-32	3.39833e-16	4.19625e-16
477.2	8.07036e-37	9.31032e-32	3.39828e-16	4.1967e-16
477.3	8.06324e-37	9.34297e-32	3.39823e-16	4.19715e-16
477.4	8.05612e-37	9.37563e-32	3.39817e-16	4.19761e-16
477.5	8.049e-37	9.4083e-32	3.39812e-16	4.19806e-16
477.6	8.04188e-37	9.44096e-32	3.39806e-16	4.19851e-16
477.7	8.03476e-37	9.47362e-32	3.39799e-16	4.19894e-16
477.8	8.02764e-37	9.50627e-32	3.39793e-16	4.19938e-16
477.9	8.02052e-37	9.53893e-32	3.39786e-16	4.19981e-16
478	8.0134e-37	9.57159e-32	3.3978e-16	4.20025e-16
478.1	8.00628e-37	9.60425e-32	3.39774e-16	4.20069e-16
478.2	7.99916e-37	9.63691e-32	3.39767e-16	4.20112e-16
478.3	7.99204e-37	9.66956e-32	3.39761e-16	4.20156e-16
478.4	7.98492e-37	9.70222e-32	3.39755e-16	4.202e-16
478.5	7.9778e-37	9.73489e-32	3.39748e-16	4.20243e-16
478.6	7.97068e-37	9.76755e-32	3.39742e-16	4.20287e-16
478.7	7.96356e-37	9.80021e-32	3.39736e-16	4.20327e-16
478.8	7.95644e-37	9.83286e-32	3.39731e-16	4.20365e-16
478.9	7.94932e-37	9.86552e-32	3.39725e-16	4.20403e-16
479	7.9422e-37	9.89818e-32	3.3972e-16	4.20441e-16
479.1	7.93508e-37	9.93084e-32	3.39714e-16	4.20479e-16
479.2	7.92796e-37	9.9635e-32	3.39709e-16	4.20518e-16
479.3	7.92084e-37	9.99615e-32	3.39703e-16	4.20556e-16
479.4	7.91372e-37	1.00288e-31	3.39698e-16	4.20594e-16
479.5	7.9066e-37	1.00615e-31	3.39693e-16	4.20632e-16
479.6	7.89948e-37	1.00941e-31	3.39687e-16	4.2067e-16
479.7	7.89236e-37	1.01268e-31	3.39682e-16	4.20709e-16
479.8	7.88524e-37	1.01594e-31	3.39676e-16	4.2074e-16
479.9	7.87812e-37	1.01921e-31	3.39669e-16	4.20769e-16
480	7.871e-37	1.02248e-31	3.39663e-16	4.20798e-16
480.1	7.86461e-37	1.02574e-31	3.39657e-16	4.20827e-16
480.2	7.85822e-37	1.02901e-31	3.3965e-16	4.20855e-16
480.3	7.85183e-37	1.03227e-31	3.39644e-16	4.20884e-16
480.4	7.84544e-37	1.03554e-31	3.39638e-16	4.20913e-16
480.5	7.83905e-37	1.03881e-31	3.39631e-16	4.20942e-16
480.6	7.83266e-37	1.04207e-31	3.39625e-16	4.20971e-16
480.7	7.82627e-37	1.04534e-31	3.39619e-16	4.21e-16
480.8	7.81988e-37	1.0486e-31	3.39613e-16	4.21028e-16
480.9	7.81349e-37	1.05187e-31	3.39606e-16	4.21051e-16
481	7.8071e-37	1.05514e-31	3.396e-16	4.21069e-16
481.1	7.80071e-37	1.0584e-31	3.39594e-16	4.21087e-16
481.2	7.79432e-37	1.06167e-31	3.39587e-16	4.21105e-16
481.3	7.78793e-37	1.06493e-31	3.39581e-16	4.21123e-16
481.4	7.78154e-37	1.0682e-31	3.39575e-16	4.21141e-16
481.5	7.77515e-37	1.07147e-31	3.39568e-16	4.21159e-16
481.6	7.76876e-37	1.07473e-31	3.39562e-16	4.21177e-16
481.7	7.76237e-37	1.078e-31	3.39556e-16	4.21195e-16
481.8	7.75598e-37	1.08126e-31	3.39549e-16	4.21213e-16
481.9	7.74959e-37	1.08453e-31	3.39543e-16	4.21231e-16
482	7.7432e-37	1.0878e-31	3.39537e-16	4.21242e-16
482.1	7.73681e-37	1.09106e-31	3.39531e-16	4.21247e-16
482.2	7.73042e-37	1.09433e-31	3.39524e-16	4.21251e-16
482.3	7.72403e-37	1.09759e-31	3.39518e-16	4.21256e-16
482.4	7.71764e-37	1.10086e-31	3.39512e-16	4.2126e-16
482.5	7.71125e-37	1.10413e-31	3.39505e-16	4.21265e-16
482.6	7.70486e-37	1.10739e-31	3.39499e-16	4.21269e-16
482.7	7.69847e-37	1.11066e-31	3.39493e-16	4.21274e-16
482.8	7.69208e-37	1.11392e-31	3.39486e-16	4.21278e-16
482.9	7.68569e-37	1.11719e-31	3.3948e-16	4.21283e-16
483	7.6793e-37	1.12045e-31	3.39474e-16	4.21287e-16
483.1	7.67291e-37	1.12372e-31	3.39467e-16	4.21287e-16
483.2	7.66652e-37	1.12699e-31	3.39461e-16	4.21281e-16
483.3	7.66013e-37	1.13025e-31	3.39455e-16	4.21275e-16
483.4	7.65374e-37	1.13352e-31	3.39449e-16	4.21269e-16
483.5	7.64735e-37	1.13678e-31	3.39442e-16	4.21262e-16
483.6	7.64096e-37	1.14005e-31	3.39436e-16	4.21256e-16
483.7	7.63457e-37	1.14332e-31	3.3943e-16	4.2125e-16
483.8	7.62818e-37	1.14658e-31	3.39423e-16	4.21243e-16
483.9	7.62179e-37	1.14985e-31	3.39417e-16	4.21237e-16
484	7.6154e-37	1.15311e-31	3.39411e-16	4.21231e-16
484.1	7.60901e-37	1.15638e-31	3.39404e-16	4.21224e-16
484.2	7.60262e-37	1.15965e-31	3.39398e-16	4.21215e-16
484.3	7.59623e-37	1.16291e-31	3.39392e-16	4.21197e-16
484.4	7.58984e-37	1.16618e-31	3.39386e-16	4.21179e-16
484.5	7.58345e-37	1.16944e-31	3.39379e-16	4.21161e-16
484.6	7.57706e-37	1.17271e-31	3.39373e-16	4.21143e-16
484.7	7.57067e-37	1.17598e-31	3.39367e-16	4.21125e-16
484.8	7.56428e-37	1.17924e-31	3.39361e-16	4.21108e-16
484.9	7.55789e-37	1.18251e-31	3.39354e-16	4.2109e-16
485	7.5515e-37	1.18577e-31	3.39348e-16	4.21072e-16
485.1	7.54511e-37	1.18904e-31	3.39342e-16	4.21054e-16
485.2	7.53872e-37	1.1923e-31	3.39336e-16	4.21036e-16
485.3	7.53233e-37	1.19557e-31	3.39329e-16	4.21018e-16
485.4	7.52594e-37	1.19884e-31	3.39322e-16	4.20994e-16
485.5	7.51955e-37	1.2021e-31	3.39315e-16	4.20969e-16
485.6	7.51316e-37	1.20537e-31	3.39308e-16	4.20945e-16
485.7	7.50677e-37	1.20863e-31	3.39301e-16	4.20921e-16
485.8	7.50038e-37	1.2119e-31	3.39294e-16	4.20897e-16
485.9	7.49399e-37	1.21517e-31	3.39286e-16	4.20873e-16
486	7.4876e-37	1.21843e-31	3.39279e-16	4.20849e-16
486.1	7.48121e-37	1.2217e-31	3.39272e-16	4.20825e-16
